0.991,0.992,0.991,0.991,0.974,0.999,0.998
0.989,0.993,0.986,0.989,0.964,0.998,0.998
0.99,0.991,0.989,0.99,0.969,0.998,0.997
0.992,0.992,0.992,0.992,0.976,0.998,0.997
0.99,0.991,0.989,0.99,0.969,0.998,0.998
0.9904,0.9918,0.9894,0.9904,0.9704,0.9982,0.9976
0.001140175,0.00083666,0.002302173,0.001140175,0.004722288,0.000447214,0.000547723
