0.9536,0.9382,0.9713,0.9545,0.8816,0.9849,0.9799
0.9573,0.9442,0.9722,0.958,0.8893,0.9856,0.9804
0.9569,0.943,0.9728,0.9577,0.8893,0.9851,0.9805
0.9586,0.9485,0.97,0.9591,0.8897,0.9871,0.9843
0.9565,0.9436,0.9707,0.9572,0.8864,0.9849,0.9804
0.9566,0.9435,0.9714,0.9573,0.8873,0.9855,0.9811
0.001843095,0.003668787,0.001124722,0.001713184,0.003429723,0.00092844,0.001804162
