0.959,0.999,0.917,0.957,0.845,0.995,0.996
0.951,0.998,0.905,0.949,0.819,0.995,0.996
0.96,0.999,0.92,0.958,0.849,0.996,0.997
0.953,0.999,0.906,0.951,0.824,0.997,0.997
0.957,0.999,0.912,0.954,0.839,0.997,0.997
0.956,0.9988,0.912,0.9538,0.8352,0.996,0.9966
0.003872983,0.000447214,0.006595453,0.003834058,0.0131225,0.001,0.000547723
