0.9935,1.0000,0.9870,0.9935,0.9871,0.9986,0.9990
0.9911,1.0000,0.9823,0.9910,0.9824,0.9985,0.9989
0.9928,1.0000,0.9857,0.9928,0.9858,0.9979,0.9986
0.9931,1.0000,0.9861,0.9930,0.9862,0.9980,0.9987
0.9929,1.0000,0.9859,0.9929,0.9860,0.9987,0.9991
0.9927,1.0000,0.9854,0.9926,0.9855,0.9984,0.9989
0.000915089,0,0.001830177,0.000929514,0.001802326,0.000363077,0.000224101
