0.964,0.982,0.9454,0.9633,0.878,0.9942,0.993
0.9677,0.9833,0.9516,0.9672,0.8907,0.9936,0.9934
0.9634,0.9882,0.938,0.9624,0.8704,0.9969,0.997
0.9764,0.9936,0.9591,0.976,0.9144,0.9961,0.996
0.9746,0.9898,0.9591,0.9742,0.9107,0.9949,0.9938
0.9692,0.9874,0.9506,0.9686,0.8928,0.9951,0.9946
0.0059985,0.004764662,0.009100714,0.006217073,0.019443328,0.001353883,0.001757271
