0.9554,0.976,0.9339,0.9544,0.8514,0.9889,0.9903
0.9565,0.9732,0.9389,0.9557,0.8578,0.9901,0.9909
0.9569,0.976,0.9367,0.956,0.8566,0.9886,0.9904
0.9511,0.9743,0.9267,0.9499,0.837,0.9869,0.9888
0.9558,0.9774,0.9331,0.9547,0.8515,0.9896,0.9908
0.9551,0.9754,0.9339,0.9541,0.8509,0.9888,0.9902
0.002333024,0.001640732,0.004618225,0.002462316,0.008275144,0.00122352,0.000844393
