0.963,0.989,0.9341,0.9608,0.8698,0.9806,0.9861
0.9681,0.9891,0.9483,0.9682,0.8858,0.9849,0.9903
0.9533,0.9824,0.9229,0.9517,0.8388,0.9807,0.9869
0.9634,0.9731,0.9537,0.9633,0.8833,0.9877,0.9911
0.9598,0.9893,0.9295,0.9585,0.8565,0.9788,0.986
0.9615,0.9846,0.9377,0.9605,0.8668,0.9825,0.9881
0.0054669,0.00704961,0.012918978,0.00609631,0.019572506,0.003651438,0.002433516
