0.964,0.982,0.945,0.963,0.879,0.991,0.993
0.961,0.978,0.944,0.961,0.87,0.989,0.992
0.962,0.977,0.946,0.961,0.873,0.991,0.993
0.966,0.982,0.951,0.966,0.885,0.993,0.994
0.964,0.983,0.943,0.963,0.879,0.99,0.992
0.9634,0.9804,0.9458,0.9628,0.8772,0.9908,0.9928
0.001949359,0.002701851,0.003114482,0.00204939,0.005848077,0.00148324,0.00083666
